year,state,county,FIPS,candidate,party,candidatevotes,totalvotes,relative_votes
2016,South Dakota,Pennington,46103,Hillary Clinton,democrat,14074.0,47743,32.075299694607786
2016,South Dakota,Pennington,46103,Donald Trump,republican,29804.0,47743,67.92470030539222
2016,South Dakota,Perkins,46105,Hillary Clinton,democrat,188.0,1606,12.360289283366209
2016,South Dakota,Perkins,46105,Donald Trump,republican,1333.0,1606,87.6397107166338
2016,South Dakota,Potter,46107,Hillary Clinton,democrat,215.0,1337,16.718506998444788
2016,South Dakota,Potter,46107,Donald Trump,republican,1071.0,1337,83.2814930015552
2016,South Dakota,Roberts,46109,Hillary Clinton,democrat,1540.0,3889,41.80238870792617
2016,South Dakota,Roberts,46109,Donald Trump,republican,2144.0,3889,58.19761129207383
2016,South Dakota,Sanborn,46111,Hillary Clinton,democrat,241.0,1123,22.73584905660377
2016,South Dakota,Sanborn,46111,Donald Trump,republican,819.0,1123,77.26415094339623
2016,South Dakota,Oglala Lakota,46113,Hillary Clinton,democrat,2510.0,2905,91.23954925481642
2016,South Dakota,Oglala Lakota,46113,Donald Trump,republican,241.0,2905,8.76045074518357
2016,South Dakota,Spink,46115,Hillary Clinton,democrat,919.0,2951,33.14100252434187
2016,South Dakota,Spink,46115,Donald Trump,republican,1854.0,2951,66.85899747565813
2016,South Dakota,Stanley,46117,Hillary Clinton,democrat,329.0,1567,22.274881516587683
2016,South Dakota,Stanley,46117,Donald Trump,republican,1148.0,1567,77.72511848341232
2016,South Dakota,Sully,46119,Hillary Clinton,democrat,137.0,861,16.78921568627451
2016,South Dakota,Sully,46119,Donald Trump,republican,679.0,861,83.21078431372548
2016,South Dakota,Todd,46121,Hillary Clinton,democrat,1505.0,2125,75.55220883534136
2016,South Dakota,Todd,46121,Donald Trump,republican,487.0,2125,24.447791164658643
2016,South Dakota,Tripp,46123,Hillary Clinton,democrat,462.0,2630,18.253654681943893
2016,South Dakota,Tripp,46123,Donald Trump,republican,2069.0,2630,81.7463453180561
2016,South Dakota,Turner,46125,Hillary Clinton,democrat,961.0,4150,24.653668547973318
2016,South Dakota,Turner,46125,Donald Trump,republican,2937.0,4150,75.34633145202667
2016,South Dakota,Union,46127,Hillary Clinton,democrat,2227.0,7897,29.626180657177066
2016,South Dakota,Union,46127,Donald Trump,republican,5290.0,7897,70.37381934282293
2016,South Dakota,Walworth,46129,Hillary Clinton,democrat,457.0,2477,19.422014449638763
2016,South Dakota,Walworth,46129,Donald Trump,republican,1896.0,2477,80.57798555036123
2016,South Dakota,Yankton,46135,Hillary Clinton,democrat,3301.0,9623,36.841517857142854
2016,South Dakota,Yankton,46135,Donald Trump,republican,5659.0,9623,63.15848214285714
2016,South Dakota,Ziebach,46137,Hillary Clinton,democrat,353.0,767,48.95977808599168
2016,South Dakota,Ziebach,46137,Donald Trump,republican,368.0,767,51.04022191400832
2016,Tennessee,Anderson,47001,Hillary Clinton,democrat,9013.0,29881,31.932683790965452
2016,Tennessee,Anderson,47001,Donald Trump,republican,19212.0,29881,68.06731620903454
2016,Tennessee,Bedford,47003,Hillary Clinton,democrat,3395.0,15355,22.814326994153614
2016,Tennessee,Bedford,47003,Donald Trump,republican,11486.0,15355,77.18567300584638
2016,Tennessee,Benton,47005,Hillary Clinton,democrat,1474.0,6328,23.81260096930533
2016,Tennessee,Benton,47005,Donald Trump,republican,4716.0,6328,76.18739903069465
2016,Tennessee,Bledsoe,47007,Hillary Clinton,democrat,897.0,4664,19.849524231024567
2016,Tennessee,Bledsoe,47007,Donald Trump,republican,3622.0,4664,80.15047576897544
2016,Tennessee,Blount,47009,Hillary Clinton,democrat,12100.0,52208,24.42322830672345
2016,Tennessee,Blount,47009,Donald Trump,republican,37443.0,52208,75.57677169327656
2016,Tennessee,Bradley,47011,Hillary Clinton,democrat,7070.0,38666,19.192138552581575
2016,Tennessee,Bradley,47011,Donald Trump,republican,29768.0,38666,80.80786144741845
2016,Tennessee,Campbell,47013,Hillary Clinton,democrat,2248.0,12532,18.550915992738076
2016,Tennessee,Campbell,47013,Donald Trump,republican,9870.0,12532,81.44908400726193
2016,Tennessee,Cannon,47015,Hillary Clinton,democrat,1127.0,5314,21.951694585118812
2016,Tennessee,Cannon,47015,Donald Trump,republican,4007.0,5314,78.04830541488118
2016,Tennessee,Carroll,47017,Hillary Clinton,democrat,2327.0,10384,23.078448874342953
2016,Tennessee,Carroll,47017,Donald Trump,republican,7756.0,10384,76.92155112565705
2016,Tennessee,Carter,47019,Hillary Clinton,democrat,3453.0,21084,16.96722519777898
2016,Tennessee,Carter,47019,Donald Trump,republican,16898.0,21084,83.03277480222103
2016,Tennessee,Cheatham,47021,Hillary Clinton,democrat,3878.0,15924,25.555189456342674
2016,Tennessee,Cheatham,47021,Donald Trump,republican,11297.0,15924,74.44481054365733
2016,Tennessee,Chester,47023,Hillary Clinton,democrat,1243.0,6507,19.65528146742568
2016,Tennessee,Chester,47023,Donald Trump,republican,5081.0,6507,80.3447185325743
2016,Tennessee,Claiborne,47025,Hillary Clinton,democrat,1832.0,10740,17.557983515430323
2016,Tennessee,Claiborne,47025,Donald Trump,republican,8602.0,10740,82.44201648456968
2016,Tennessee,Clay,47027,Hillary Clinton,democrat,707.0,2920,24.82443820224719
2016,Tennessee,Clay,47027,Donald Trump,republican,2141.0,2920,75.1755617977528
2016,Tennessee,Cocke,47029,Hillary Clinton,democrat,1981.0,12126,16.8280665987088
2016,Tennessee,Cocke,47029,Donald Trump,republican,9791.0,12126,83.1719334012912
2016,Tennessee,Coffee,47031,Hillary Clinton,democrat,4743.0,19971,24.75469728601253
2016,Tennessee,Coffee,47031,Donald Trump,republican,14417.0,19971,75.24530271398747
2016,Tennessee,Crockett,47033,Hillary Clinton,democrat,1303.0,5397,24.654683065279087
2016,Tennessee,Crockett,47033,Donald Trump,republican,3982.0,5397,75.34531693472091
2016,Tennessee,Cumberland,47035,Hillary Clinton,democrat,5202.0,26360,20.308413039234825
2016,Tennessee,Cumberland,47035,Donald Trump,republican,20413.0,26360,79.69158696076519
2016,Tennessee,Davidson,47037,Hillary Clinton,democrat,148864.0,249068,63.776808589030644
2016,Tennessee,Davidson,47037,Donald Trump,republican,84550.0,249068,36.223191410969356
2016,Tennessee,Decatur,47039,Hillary Clinton,democrat,894.0,4592,19.94645247657296
2016,Tennessee,Decatur,47039,Donald Trump,republican,3588.0,4592,80.05354752342704
2016,Tennessee,DeKalb,47041,Hillary Clinton,democrat,1569.0,6955,23.27893175074184
2016,Tennessee,DeKalb,47041,Donald Trump,republican,5171.0,6955,76.72106824925818
2016,Tennessee,Dickson,47043,Hillary Clinton,democrat,4722.0,18699,26.29908103592314
2016,Tennessee,Dickson,47043,Donald Trump,republican,13233.0,18699,73.70091896407686
2016,Tennessee,Dyer,47045,Hillary Clinton,democrat,2816.0,13336,21.66820560172361
2016,Tennessee,Dyer,47045,Donald Trump,republican,10180.0,13336,78.33179439827639
2016,Tennessee,Fayette,47047,Hillary Clinton,democrat,5874.0,19394,31.03175022452322
2016,Tennessee,Fayette,47047,Donald Trump,republican,13055.0,19394,68.96824977547678
2016,Tennessee,Fentress,47049,Hillary Clinton,democrat,1100.0,7333,15.410479125805548
2016,Tennessee,Fentress,47049,Donald Trump,republican,6038.0,7333,84.58952087419445
2016,Tennessee,Franklin,47051,Hillary Clinton,democrat,4374.0,16404,27.499056959637876
2016,Tennessee,Franklin,47051,Donald Trump,republican,11532.0,16404,72.50094304036213
2016,Tennessee,Gibson,47053,Hillary Clinton,democrat,5258.0,19547,27.609745851711825
2016,Tennessee,Gibson,47053,Donald Trump,republican,13786.0,19547,72.39025414828818
2016,Tennessee,Giles,47055,Hillary Clinton,democrat,2917.0,11137,26.793423348948288
2016,Tennessee,Giles,47055,Donald Trump,republican,7970.0,11137,73.20657665105172
2016,Tennessee,Grainger,47057,Hillary Clinton,democrat,1154.0,8008,14.832904884318767
2016,Tennessee,Grainger,47057,Donald Trump,republican,6626.0,8008,85.16709511568124
2016,Tennessee,Greene,47059,Hillary Clinton,democrat,4216.0,23583,18.509087716217397
2016,Tennessee,Greene,47059,Donald Trump,republican,18562.0,23583,81.49091228378259
2016,Tennessee,Grundy,47061,Hillary Clinton,democrat,999.0,4763,21.553398058252426
2016,Tennessee,Grundy,47061,Donald Trump,republican,3636.0,4763,78.44660194174756
2016,Tennessee,Hamblen,47063,Hillary Clinton,democrat,4075.0,20692,20.444511338551074
2016,Tennessee,Hamblen,47063,Donald Trump,republican,15857.0,20692,79.55548866144893
2016,Tennessee,Hamilton,47065,Hillary Clinton,democrat,55316.0,142408,41.265507389089066
2016,Tennessee,Hamilton,47065,Donald Trump,republican,78733.0,142408,58.734492610910934
2016,Tennessee,Hancock,47067,Hillary Clinton,democrat,322.0,2231,14.8729792147806
2016,Tennessee,Hancock,47067,Donald Trump,republican,1843.0,2231,85.1270207852194
2016,Tennessee,Hardeman,47069,Hillary Clinton,democrat,4185.0,9273,45.96880492091389
2016,Tennessee,Hardeman,47069,Donald Trump,republican,4919.0,9273,54.03119507908611
2016,Tennessee,Hardin,47071,Hillary Clinton,democrat,1622.0,9949,16.836205106913017
2016,Tennessee,Hardin,47071,Donald Trump,republican,8012.0,9949,83.16379489308699
2016,Tennessee,Hawkins,47073,Hillary Clinton,democrat,3507.0,20774,17.40014884644009
2016,Tennessee,Hawkins,47073,Donald Trump,republican,16648.0,20774,82.59985115355991
2016,Tennessee,Haywood,47075,Hillary Clinton,democrat,3711.0,6834,55.19036287923855
2016,Tennessee,Haywood,47075,Donald Trump,republican,3013.0,6834,44.80963712076145
2016,Tennessee,Henderson,47077,Hillary Clinton,democrat,1800.0,10217,18.112296236667333
2016,Tennessee,Henderson,47077,Donald Trump,republican,8138.0,10217,81.88770376333267
2016,Tennessee,Henry,47079,Hillary Clinton,democrat,3063.0,12945,24.36560337284225
2016,Tennessee,Henry,47079,Donald Trump,republican,9508.0,12945,75.63439662715774
2016,Tennessee,Hickman,47081,Hillary Clinton,democrat,1824.0,7813,24.258545019284483
2016,Tennessee,Hickman,47081,Donald Trump,republican,5695.0,7813,75.74145498071552
2016,Tennessee,Houston,47083,Hillary Clinton,democrat,866.0,3168,28.412073490813647
2016,Tennessee,Houston,47083,Donald Trump,republican,2182.0,3168,71.58792650918635
2016,Tennessee,Humphreys,47085,Hillary Clinton,democrat,1967.0,7153,28.519646222995505
2016,Tennessee,Humphreys,47085,Donald Trump,republican,4930.0,7153,71.4803537770045
2016,Tennessee,Jackson,47087,Hillary Clinton,democrat,1129.0,4466,25.86483390607102
2016,Tennessee,Jackson,47087,Donald Trump,republican,3236.0,4466,74.13516609392899
2016,Tennessee,Jefferson,47089,Hillary Clinton,democrat,3494.0,19072,19.12424740010947
2016,Tennessee,Jefferson,47089,Donald Trump,republican,14776.0,19072,80.87575259989053
2016,Tennessee,Johnson,47091,Hillary Clinton,democrat,988.0,6579,15.442325726789624
2016,Tennessee,Johnson,47091,Donald Trump,republican,5410.0,6579,84.55767427321037
2016,Tennessee,Knox,47093,Hillary Clinton,democrat,62878.0,180697,37.2842361172878
2016,Tennessee,Knox,47093,Donald Trump,republican,105767.0,180697,62.7157638827122
2016,Tennessee,Lake,47095,Hillary Clinton,democrat,577.0,1970,29.834539813857287
2016,Tennessee,Lake,47095,Donald Trump,republican,1357.0,1970,70.16546018614271
2016,Tennessee,Lauderdale,47097,Hillary Clinton,democrat,3056.0,8087,38.488664987405535
2016,Tennessee,Lauderdale,47097,Donald Trump,republican,4884.0,8087,61.511335012594465
2016,Tennessee,Lawrence,47099,Hillary Clinton,democrat,2821.0,15666,18.50928416770553
2016,Tennessee,Lawrence,47099,Donald Trump,republican,12420.0,15666,81.49071583229447
2016,Tennessee,Lewis,47101,Hillary Clinton,democrat,890.0,4622,19.888268156424576
2016,Tennessee,Lewis,47101,Donald Trump,republican,3585.0,4622,80.11173184357541
2016,Tennessee,Lincoln,47103,Hillary Clinton,democrat,2554.0,13348,19.718962322421252
2016,Tennessee,Lincoln,47103,Donald Trump,republican,10398.0,13348,80.28103767757875
2016,Tennessee,Loudon,47105,Hillary Clinton,democrat,4919.0,23391,21.834080518442892
2016,Tennessee,Loudon,47105,Donald Trump,republican,17610.0,23391,78.16591948155711
2016,Tennessee,McMinn,47107,Hillary Clinton,democrat,3510.0,18755,19.28465468930279
2016,Tennessee,McMinn,47107,Donald Trump,republican,14691.0,18755,80.71534531069722
2016,Tennessee,McNairy,47109,Hillary Clinton,democrat,1848.0,10038,19.07317576633295
2016,Tennessee,McNairy,47109,Donald Trump,republican,7841.0,10038,80.92682423366705
2016,Tennessee,Macon,47111,Hillary Clinton,democrat,1072.0,7504,14.61486025903204
2016,Tennessee,Macon,47111,Donald Trump,republican,6263.0,7504,85.38513974096796
2016,Tennessee,Madison,47113,Hillary Clinton,democrat,15448.0,38120,41.997661963407005
2016,Tennessee,Madison,47113,Donald Trump,republican,21335.0,38120,58.00233803659299
2016,Tennessee,Marion,47115,Hillary Clinton,democrat,2832.0,10862,26.899696048632215
2016,Tennessee,Marion,47115,Donald Trump,republican,7696.0,10862,73.10030395136778
2016,Tennessee,Marshall,47117,Hillary Clinton,democrat,2852.0,11455,25.84269662921348
2016,Tennessee,Marshall,47117,Donald Trump,republican,8184.0,11455,74.15730337078651
2016,Tennessee,Maury,47119,Hillary Clinton,democrat,10038.0,35369,29.66575050979697
2016,Tennessee,Maury,47119,Donald Trump,republican,23799.0,35369,70.33424949020304
2016,Tennessee,Meigs,47121,Hillary Clinton,democrat,856.0,4320,20.390662220104808
2016,Tennessee,Meigs,47121,Donald Trump,republican,3342.0,4320,79.60933777989518
2016,Tennessee,Monroe,47123,Hillary Clinton,democrat,3186.0,17093,19.23913043478261
2016,Tennessee,Monroe,47123,Donald Trump,republican,13374.0,17093,80.76086956521739
2016,Tennessee,Montgomery,47125,Hillary Clinton,democrat,21699.0,57620,40.153589933382676
2016,Tennessee,Montgomery,47125,Donald Trump,republican,32341.0,57620,59.846410066617324
2016,Tennessee,Moore,47127,Hillary Clinton,democrat,496.0,2926,17.582417582417587
2016,Tennessee,Moore,47127,Donald Trump,republican,2325.0,2926,82.41758241758242
2016,Tennessee,Morgan,47129,Hillary Clinton,democrat,1054.0,6705,16.227867590454196
2016,Tennessee,Morgan,47129,Donald Trump,republican,5441.0,6705,83.77213240954579
2016,Tennessee,Obion,47131,Hillary Clinton,democrat,2426.0,12249,20.29785809906292
2016,Tennessee,Obion,47131,Donald Trump,republican,9526.0,12249,79.70214190093708
2016,Tennessee,Overton,47133,Hillary Clinton,democrat,1945.0,8229,24.300349825087448
2016,Tennessee,Overton,47133,Donald Trump,republican,6059.0,8229,75.69965017491255
2016,Tennessee,Perry,47135,Hillary Clinton,democrat,597.0,2855,21.599131693198267
2016,Tennessee,Perry,47135,Donald Trump,republican,2167.0,2855,78.40086830680174
2016,Tennessee,Pickett,47137,Hillary Clinton,democrat,536.0,2615,20.962064919827927
2016,Tennessee,Pickett,47137,Donald Trump,republican,2021.0,2615,79.03793508017208
2016,Tennessee,Polk,47139,Hillary Clinton,democrat,1252.0,6520,19.719640888328872
2016,Tennessee,Polk,47139,Donald Trump,republican,5097.0,6520,80.28035911167112
2016,Tennessee,Putnam,47141,Hillary Clinton,democrat,6851.0,27212,26.4998259389626
2016,Tennessee,Putnam,47141,Donald Trump,republican,19002.0,27212,73.50017406103741
2016,Tennessee,Rhea,47143,Hillary Clinton,democrat,1942.0,11062,18.31729862290134
2016,Tennessee,Rhea,47143,Donald Trump,republican,8660.0,11062,81.68270137709868
2016,Tennessee,Roane,47145,Hillary Clinton,democrat,4837.0,21669,23.34797509291886
2016,Tennessee,Roane,47145,Donald Trump,republican,15880.0,21669,76.65202490708114
2016,Tennessee,Robertson,47147,Hillary Clinton,democrat,6637.0,27113,25.480861519560793
2016,Tennessee,Robertson,47147,Donald Trump,republican,19410.0,27113,74.51913848043921
2016,Tennessee,Rutherford,47149,Hillary Clinton,democrat,36706.0,107436,36.26322601041286
2016,Tennessee,Rutherford,47149,Donald Trump,republican,64515.0,107436,63.73677398958714
2016,Tennessee,Scott,47151,Hillary Clinton,democrat,934.0,7123,13.384924047004874
2016,Tennessee,Scott,47151,Donald Trump,republican,6044.0,7123,86.61507595299513
2016,Tennessee,Sequatchie,47153,Hillary Clinton,democrat,1053.0,5694,19.166363305424102
2016,Tennessee,Sequatchie,47153,Donald Trump,republican,4441.0,5694,80.83363669457592
2016,Tennessee,Sevier,47155,Hillary Clinton,democrat,6297.0,36312,18.029548187596628
2016,Tennessee,Sevier,47155,Donald Trump,republican,28629.0,36312,81.97045181240337
2016,Tennessee,Shelby,47157,Hillary Clinton,democrat,208992.0,337383,64.2388177146089
2016,Tennessee,Shelby,47157,Donald Trump,republican,116344.0,337383,35.7611822853911
2016,Tennessee,Smith,47159,Hillary Clinton,democrat,1689.0,7436,23.51385215091188
2016,Tennessee,Smith,47159,Donald Trump,republican,5494.0,7436,76.48614784908813
2016,Tennessee,Stewart,47161,Hillary Clinton,democrat,1222.0,5299,24.026740070782537
2016,Tennessee,Stewart,47161,Donald Trump,republican,3864.0,5299,75.97325992921745
2016,Tennessee,Sullivan,47163,Hillary Clinton,democrat,12578.0,62278,21.119263898450228
2016,Tennessee,Sullivan,47163,Donald Trump,republican,46979.0,62278,78.88073610154977
2016,Tennessee,Sumner,47165,Hillary Clinton,democrat,18161.0,71505,26.59393761897789
2016,Tennessee,Sumner,47165,Donald Trump,republican,50129.0,71505,73.40606238102211
2016,Tennessee,Tipton,47167,Hillary Clinton,democrat,5785.0,23481,25.490196078431374
2016,Tennessee,Tipton,47167,Donald Trump,republican,16910.0,23481,74.50980392156862
2016,Tennessee,Trousdale,47169,Hillary Clinton,democrat,946.0,3160,31.026566087241715
2016,Tennessee,Trousdale,47169,Donald Trump,republican,2103.0,3160,68.97343391275828
2016,Tennessee,Unicoi,47171,Hillary Clinton,democrat,1262.0,7195,18.20279821145248
2016,Tennessee,Unicoi,47171,Donald Trump,republican,5671.0,7195,81.79720178854754
2016,Tennessee,Union,47173,Hillary Clinton,democrat,1012.0,6247,16.685902720527622
2016,Tennessee,Union,47173,Donald Trump,republican,5053.0,6247,83.31409727947238
2016,Tennessee,Van Buren,47175,Hillary Clinton,democrat,539.0,2419,22.848664688427302
2016,Tennessee,Van Buren,47175,Donald Trump,republican,1820.0,2419,77.15133531157271
2016,Tennessee,Warren,47177,Hillary Clinton,democrat,3535.0,13612,27.03632887189293
2016,Tennessee,Warren,47177,Donald Trump,republican,9540.0,13612,72.96367112810708
2016,Tennessee,Washington,47179,Hillary Clinton,democrat,13024.0,49750,27.54886200186141
2016,Tennessee,Washington,47179,Donald Trump,republican,34252.0,49750,72.45113799813859
2016,Tennessee,Wayne,47181,Hillary Clinton,democrat,717.0,5857,12.463062749869636
2016,Tennessee,Wayne,47181,Donald Trump,republican,5036.0,5857,87.53693725013036
2016,Tennessee,Weakley,47183,Hillary Clinton,democrat,2772.0,12184,23.53140916808149
2016,Tennessee,Weakley,47183,Donald Trump,republican,9008.0,12184,76.46859083191849
2016,Tennessee,White,47185,Hillary Clinton,democrat,1845.0,9825,19.388398486759144
2016,Tennessee,White,47185,Donald Trump,republican,7671.0,9825,80.61160151324086
2016,Tennessee,Williamson,47187,Hillary Clinton,democrat,31013.0,106271,31.255228017132783
2016,Tennessee,Williamson,47187,Donald Trump,republican,68212.0,106271,68.74477198286722
2016,Tennessee,Wilson,47189,Hillary Clinton,democrat,14385.0,56734,26.74239184993772
2016,Tennessee,Wilson,47189,Donald Trump,republican,39406.0,56734,73.25760815006228
2016,Texas,Anderson,48001,Hillary Clinton,democrat,3369.0,16977,20.331925165962588
2016,Texas,Anderson,48001,Donald Trump,republican,13201.0,16977,79.66807483403741
2016,Texas,Andrews,48003,Hillary Clinton,democrat,836.0,4943,17.551963048498845
2016,Texas,Andrews,48003,Donald Trump,republican,3927.0,4943,82.44803695150117
2016,Texas,Angelina,48005,Hillary Clinton,democrat,7538.0,29911,25.80976511675683
2016,Texas,Angelina,48005,Donald Trump,republican,21668.0,29911,74.19023488324316
2016,Texas,Aransas,48007,Hillary Clinton,democrat,2465.0,10512,24.154826065654092
2016,Texas,Aransas,48007,Donald Trump,republican,7740.0,10512,75.84517393434591
2016,Texas,Archer,48009,Hillary Clinton,democrat,394.0,4283,9.425837320574162
2016,Texas,Archer,48009,Donald Trump,republican,3786.0,4283,90.57416267942585
2016,Texas,Armstrong,48011,Hillary Clinton,democrat,70.0,1021,7.042253521126762
2016,Texas,Armstrong,48011,Donald Trump,republican,924.0,1021,92.95774647887323
2016,Texas,Atascosa,48013,Hillary Clinton,democrat,4651.0,13673,35.051624086215995
2016,Texas,Atascosa,48013,Donald Trump,republican,8618.0,13673,64.948375913784
2016,Texas,Austin,48015,Hillary Clinton,democrat,2320.0,12274,19.402860249226393
2016,Texas,Austin,48015,Donald Trump,republican,9637.0,12274,80.59713975077361
2016,Texas,Bailey,48017,Hillary Clinton,democrat,397.0,1793,22.802986789201608
2016,Texas,Bailey,48017,Donald Trump,republican,1344.0,1793,77.19701321079839
2016,Texas,Bandera,48019,Hillary Clinton,democrat,1726.0,10218,17.453736474871068
2016,Texas,Bandera,48019,Donald Trump,republican,8163.0,10218,82.54626352512894
2016,Texas,Bastrop,48021,Hillary Clinton,democrat,10569.0,28454,39.29434509424843
2016,Texas,Bastrop,48021,Donald Trump,republican,16328.0,28454,60.70565490575157
2016,Texas,Baylor,48023,Hillary Clinton,democrat,191.0,1499,13.100137174211246
2016,Texas,Baylor,48023,Donald Trump,republican,1267.0,1499,86.89986282578873
2016,Texas,Bee,48025,Hillary Clinton,democrat,3444.0,8485,42.06155349291646
2016,Texas,Bee,48025,Donald Trump,republican,4744.0,8485,57.93844650708354
2016,Texas,Bell,48027,Hillary Clinton,democrat,37801.0,94994,42.0951235537144
2016,Texas,Bell,48027,Donald Trump,republican,51998.0,94994,57.90487644628559
2016,Texas,Bexar,48029,Hillary Clinton,democrat,319550.0,589645,57.074424477971284
2016,Texas,Bexar,48029,Donald Trump,republican,240333.0,589645,42.925575522028716
2016,Texas,Blanco,48031,Hillary Clinton,democrat,1244.0,5685,22.80058651026393
2016,Texas,Blanco,48031,Donald Trump,republican,4212.0,5685,77.19941348973606
2016,Texas,Borden,48033,Hillary Clinton,democrat,31.0,365,8.587257617728532
2016,Texas,Borden,48033,Donald Trump,republican,330.0,365,91.41274238227147
2016,Texas,Bosque,48035,Hillary Clinton,democrat,1278.0,7838,16.778259157148486
2016,Texas,Bosque,48035,Donald Trump,republican,6339.0,7838,83.22174084285152
2016,Texas,Bowie,48037,Hillary Clinton,democrat,8838.0,34602,26.17735916118713
2016,Texas,Bowie,48037,Donald Trump,republican,24924.0,34602,73.82264083881287
2016,Texas,Brazoria,48039,Hillary Clinton,democrat,43200.0,121181,37.24426895190144
2016,Texas,Brazoria,48039,Donald Trump,republican,72791.0,121181,62.75573104809856
2016,Texas,Brazos,48041,Hillary Clinton,democrat,23121.0,67211,37.3769378748444
2016,Texas,Brazos,48041,Donald Trump,republican,38738.0,67211,62.6230621251556
2016,Texas,Brewster,48043,Hillary Clinton,democrat,1873.0,4252,47.41772151898734
2016,Texas,Brewster,48043,Donald Trump,republican,2077.0,4252,52.58227848101266
2016,Texas,Briscoe,48045,Hillary Clinton,democrat,91.0,736,12.709497206703912
2016,Texas,Briscoe,48045,Donald Trump,republican,625.0,736,87.29050279329607
2016,Texas,Brooks,48047,Hillary Clinton,democrat,1937.0,2596,75.96078431372548
2016,Texas,Brooks,48047,Donald Trump,republican,613.0,2596,24.03921568627451
2016,Texas,Brown,48049,Hillary Clinton,democrat,1621.0,14026,11.885907024490395
2016,Texas,Brown,48049,Donald Trump,republican,12017.0,14026,88.11409297550959
2016,Texas,Burleson,48051,Hillary Clinton,democrat,1491.0,6960,21.903922432789773
2016,Texas,Burleson,48051,Donald Trump,republican,5316.0,6960,78.09607756721023
2016,Texas,Burnet,48053,Hillary Clinton,democrat,3797.0,19204,20.596691076756173
2016,Texas,Burnet,48053,Donald Trump,republican,14638.0,19204,79.40330892324383
2016,Texas,Caldwell,48055,Hillary Clinton,democrat,4795.0,12092,41.74647396830925
2016,Texas,Caldwell,48055,Donald Trump,republican,6691.0,12092,58.25352603169075
2016,Texas,Calhoun,48057,Hillary Clinton,democrat,2118.0,6965,31.34991119005329
2016,Texas,Calhoun,48057,Donald Trump,republican,4638.0,6965,68.65008880994671
2016,Texas,Callahan,48059,Hillary Clinton,democrat,569.0,5579,10.471107839528893
2016,Texas,Callahan,48059,Donald Trump,republican,4865.0,5579,89.5288921604711
2016,Texas,Cameron,48061,Hillary Clinton,democrat,59402.0,92079,66.83844543961114
2016,Texas,Cameron,48061,Donald Trump,republican,29472.0,92079,33.161554560388865
2016,Texas,Camp,48063,Hillary Clinton,democrat,1260.0,4542,28.244788164088767
2016,Texas,Camp,48063,Donald Trump,republican,3201.0,4542,71.75521183591124
2016,Texas,Carson,48065,Hillary Clinton,democrat,249.0,2964,8.67898222377135
2016,Texas,Carson,48065,Donald Trump,republican,2620.0,2964,91.32101777622866
2016,Texas,Cass,48067,Hillary Clinton,democrat,2391.0,12344,19.732607080960637
2016,Texas,Cass,48067,Donald Trump,republican,9726.0,12344,80.26739291903937
2016,Texas,Castro,48069,Hillary Clinton,democrat,526.0,1997,27.113402061855673
2016,Texas,Castro,48069,Donald Trump,republican,1414.0,1997,72.88659793814433
2016,Texas,Chambers,48071,Hillary Clinton,democrat,2948.0,16786,18.100325412906
2016,Texas,Chambers,48071,Donald Trump,republican,13339.0,16786,81.899674587094
2016,Texas,Cherokee,48073,Hillary Clinton,democrat,3469.0,16790,21.167927752013668
2016,Texas,Cherokee,48073,Donald Trump,republican,12919.0,16790,78.83207224798633
2016,Texas,Childress,48075,Hillary Clinton,democrat,253.0,2084,12.311435523114355
2016,Texas,Childress,48075,Donald Trump,republican,1802.0,2084,87.68856447688566
2016,Texas,Clay,48077,Hillary Clinton,democrat,536.0,5018,10.909831060451863
2016,Texas,Clay,48077,Donald Trump,republican,4377.0,5018,89.09016893954815
2016,Texas,Cochran,48079,Hillary Clinton,democrat,190.0,901,21.86421173762946
2016,Texas,Cochran,48079,Donald Trump,republican,679.0,901,78.13578826237055
2016,Texas,Coke,48081,Hillary Clinton,democrat,140.0,1423,9.9644128113879
2016,Texas,Coke,48081,Donald Trump,republican,1265.0,1423,90.0355871886121
2016,Texas,Coleman,48083,Hillary Clinton,democrat,388.0,3643,10.8835904628331
2016,Texas,Coleman,48083,Donald Trump,republican,3177.0,3643,89.1164095371669
2016,Texas,Collin,48085,Hillary Clinton,democrat,140624.0,361419,41.16169746925108
2016,Texas,Collin,48085,Donald Trump,republican,201014.0,361419,58.83830253074892
2016,Texas,Collingsworth,48087,Hillary Clinton,democrat,145.0,1156,12.854609929078016
2016,Texas,Collingsworth,48087,Donald Trump,republican,983.0,1156,87.14539007092199
2016,Texas,Colorado,48089,Hillary Clinton,democrat,1987.0,8513,23.905197305101062
2016,Texas,Colorado,48089,Donald Trump,republican,6325.0,8513,76.09480269489895
2016,Texas,Comal,48091,Hillary Clinton,democrat,14238.0,62178,23.98019335062485
2016,Texas,Comal,48091,Donald Trump,republican,45136.0,62178,76.01980664937514
2016,Texas,Comanche,48093,Hillary Clinton,democrat,789.0,5237,15.404139008199921
2016,Texas,Comanche,48093,Donald Trump,republican,4333.0,5237,84.59586099180008
2016,Texas,Concho,48095,Hillary Clinton,democrat,148.0,1068,14.327202323330107
2016,Texas,Concho,48095,Donald Trump,republican,885.0,1068,85.67279767666989
2016,Texas,Cooke,48097,Hillary Clinton,democrat,2352.0,15955,15.141955835962145
2016,Texas,Cooke,48097,Donald Trump,republican,13181.0,15955,84.85804416403785
